DATE (MM/DD/YYYY)_MST,Global CMP22 (vent/cor) [W/m^2],POA 40-South CMP11 [W/m^2],Deck Dry Bulb Temp [deg C],Avg Wind Speed @ 19ft [m/s]
2019-03-11 15:57:00,183.78599999999997,242.435,7.307,2.688
2019-03-11 15:58:00,246.239,344.505,7.372999999999999,3.738
2019-03-11 15:59:00,97.5859,108.75399999999999,7.489,3.013
2019-03-11 16:00:00,85.8202,93.2753,7.504,2.688
2019-03-11 16:01:00,82.5398,89.0997,7.495,2.75
2019-03-11 16:02:00,82.2293,88.7148,7.482,1.925
2019-03-11 16:03:00,90.8401,127.46700000000001,7.49,1.6880000000000002
2019-03-11 16:04:00,190.61599999999999,309.949,7.517,2.025
2019-03-11 16:05:00,247.34,265.531,7.547000000000001,1.5630000000000002
2019-03-11 16:06:00,162.126,187.68599999999998,7.608,1.475
2019-03-11 16:07:00,250.497,343.452,7.627999999999999,1.8
2019-03-11 16:08:00,361.485,535.36,7.678,2.0380000000000003
2019-03-11 16:09:00,325.467,476.231,7.72,2.138
2019-03-11 16:10:00,293.514,409.04,7.7620000000000005,0.95
2019-03-11 16:11:00,276.298,386.781,7.867999999999999,0.97
2019-03-11 16:12:00,299.806,421.89,7.992000000000001,1.4880000000000002
2019-03-11 16:13:00,307.142,430.028,8.09,2.15
2019-03-11 16:14:00,320.394,447.91,8.11,1.1079999999999999
2019-03-11 16:15:00,297.112,411.586,8.1,0.188
2019-03-11 16:16:00,293.238,405.441,8.15,2.013
2019-03-11 16:17:00,301.613,416.186,8.21,1.04
2019-03-11 16:18:00,315.789,438.843,8.26,1.125
2019-03-11 16:19:00,319.637,444.726,8.32,0.925
2019-03-11 16:20:00,316.434,442.381,8.45,1.6880000000000002
2019-03-11 16:21:00,310.637,434.608,8.46,1.465
2019-03-11 16:22:00,306.546,429.537,8.49,1.128
2019-03-11 16:23:00,291.368,408.788,8.55,1.5630000000000002
2019-03-11 16:24:00,264.405,368.75,8.57,1.225
2019-03-11 16:25:00,251.44,346.416,8.59,1.963
2019-03-11 16:26:00,269.142,377.465,8.55,1.265
2019-03-11 16:27:00,280.874,396.73699999999997,8.46,1.053
2019-03-11 16:28:00,278.62,394.97900000000004,8.49,1.23
2019-03-11 16:29:00,278.54200000000003,395.586,8.63,0.5920000000000001
2019-03-11 16:30:00,275.599,391.75300000000004,8.73,1.015
2019-03-11 16:31:00,272.986,388.347,8.68,2.15
2019-03-11 16:32:00,259.073,368.29900000000004,8.73,1.003
2019-03-11 16:33:00,258.189,368.29900000000004,8.66,1.95
2019-03-11 16:34:00,262.267,375.00300000000004,8.58,1.55
2019-03-11 16:35:00,258.249,371.38599999999997,8.56,1.463
2019-03-11 16:36:00,234.395,334.20599999999996,8.55,1.775
2019-03-11 16:37:00,121.49700000000001,164.16,8.51,0.652
2019-03-11 16:38:00,196.643,281.598,8.55,0.235
2019-03-11 16:39:00,232.43599999999998,336.045,8.76,0.51
2019-03-11 16:40:00,247.105,358.836,8.97,0.0
2019-03-11 16:41:00,230.612,333.413,9.21,0.0
2019-03-11 16:42:00,221.37900000000002,318.125,9.38,0.0
2019-03-11 16:43:00,229.63,327.122,9.52,0.0
2019-03-11 16:44:00,228.41400000000002,320.032,9.68,0.0
2019-03-11 16:45:00,212.37099999999998,295.367,9.92,0.0
2019-03-11 16:46:00,200.425,277.84,10.12,0.0
2019-03-11 16:47:00,190.708,264.199,10.32,0.0
2019-03-11 16:48:00,198.162,277.486,10.45,0.0
2019-03-11 16:49:00,198.976,280.814,10.61,0.0
2019-03-11 16:50:00,205.025,290.949,10.73,0.0
2019-03-11 16:51:00,196.31099999999998,282.492,10.92,0.0
2019-03-11 16:52:00,177.326,259.704,11.11,0.0
2019-03-11 16:53:00,185.6,265.937,11.19,0.0
2019-03-11 16:54:00,169.30200000000002,250.862,11.23,0.0
2019-03-11 16:55:00,154.365,231.408,11.26,0.0
2019-03-11 16:56:00,172.84799999999998,249.608,11.35,0.0
2019-03-11 16:57:00,178.87900000000002,258.518,11.42,0.0
2019-03-11 16:58:00,175.834,253.942,11.44,0.0
2019-03-11 16:59:00,174.65099999999998,252.294,11.43,0.0
2019-03-11 17:00:00,174.207,251.91299999999998,11.4,0.0
2019-03-11 17:01:00,170.095,245.613,11.39,0.0
2019-03-11 17:02:00,164.80599999999998,237.715,11.35,0.0
2019-03-11 17:03:00,157.44299999999998,226.685,11.29,0.0
2019-03-11 17:04:00,148.49200000000002,215.771,11.35,0.0
2019-03-11 17:05:00,61.6902,68.8089,11.34,0.0
2019-03-11 17:06:00,39.7479,39.6109,11.22,0.0
2019-03-11 17:07:00,38.3213,37.8385,11.05,0.0
2019-03-11 17:08:00,37.8526,37.1256,10.92,0.0
2019-03-11 17:09:00,38.0469,37.3038,10.8,0.0
2019-03-11 17:10:00,37.787,36.6344,10.65,0.0
2019-03-11 17:11:00,37.1424,34.9823,10.54,0.0
2019-03-11 17:12:00,37.0846,34.0238,10.36,0.0
2019-03-11 17:13:00,37.2446,34.1587,10.05,0.233
2019-03-11 17:14:00,39.0449,37.2845,9.75,0.67
2019-03-11 17:15:00,36.2503,31.76,9.45,0.9
2019-03-11 17:16:00,35.2096,30.3005,9.2,0.988
2019-03-11 17:17:00,33.3734,28.321,8.98,1.003
2019-03-11 17:18:00,32.0931,27.1362,8.78,0.737
2019-03-11 17:19:00,31.3271,26.6208,8.58,0.622
2019-03-11 17:20:00,30.0911,25.4167,8.41,0.6920000000000001
2019-03-11 17:21:00,28.6939,23.8128,8.27,1.4380000000000002
2019-03-11 17:22:00,27.4476,22.5075,8.11,1.6130000000000002
2019-03-11 17:23:00,26.4648,21.6165,8.0,1.538
2019-03-11 17:24:00,26.0515,21.5829,7.901,1.6130000000000002
2019-03-11 17:25:00,25.7607,21.6745,7.847,1.713
2019-03-11 17:26:00,25.0983,21.453,7.7860000000000005,1.425
2019-03-11 17:27:00,25.0358,22.1177,7.732,1.45
2019-03-11 17:28:00,25.1302,22.8787,7.654,1.338
2019-03-11 17:29:00,25.1576,23.3123,7.5889999999999995,1.275
2019-03-11 17:30:00,24.9127,23.2931,7.535,1.25
2019-03-11 17:31:00,24.8375,23.3462,7.507000000000001,1.425
2019-03-11 17:32:00,24.9904,23.6883,7.48,1.25
2019-03-11 17:33:00,25.3241,24.2326,7.483,0.988
2019-03-11 17:34:00,25.3241,24.4447,7.484,0.502
2019-03-11 17:35:00,25.2316,24.4785,7.519,0.68
2019-03-11 17:36:00,26.0472,27.0845,7.557,0.782
2019-03-11 17:37:00,25.6658,27.8552,7.609,0.585
2019-03-11 17:38:00,33.0051,37.6191,7.652,0.605
2019-03-11 17:39:00,35.6512,43.2599,7.678,0.622
2019-03-11 17:40:00,31.3774,37.5328,7.688,0.505
2019-03-11 17:41:00,34.1586,42.5089,7.684,0.22
2019-03-11 17:42:00,30.8663,36.4301,7.68,0.165
2019-03-11 17:43:00,24.5539,25.0094,7.691,0.0
2019-03-11 17:44:00,21.2162,19.4653,7.688,0.0
2019-03-11 17:45:00,19.8702,17.3652,7.681,0.0
2019-03-11 17:46:00,19.1826,16.1706,7.666,0.0
2019-03-11 17:47:00,18.5668,15.1302,7.6579999999999995,0.0
2019-03-11 17:48:00,17.7123,13.9886,7.638999999999999,0.0
2019-03-11 17:49:00,16.5663,12.664,7.614,0.0
2019-03-11 17:50:00,15.1964,11.2334,7.584,0.0
2019-03-11 17:51:00,13.6842,9.71604,7.555,0.0
2019-03-11 17:52:00,12.389,8.40586,7.523,0.0
2019-03-11 17:53:00,11.5295,7.47134,7.499,0.0
2019-03-11 17:54:00,10.4994,6.37789,7.449,0.0
2019-03-11 17:55:00,9.409289999999999,5.17844,7.346,0.0
2019-03-11 17:56:00,8.578439999999999,4.21022,7.2829999999999995,0.0
2019-03-11 17:57:00,7.881360000000001,3.3624099999999997,7.2379999999999995,0.0
2019-03-11 17:58:00,7.21992,2.54831,7.2139999999999995,0.0
2019-03-11 17:59:00,6.49886,1.66195,7.181,0.0
2019-03-11 18:00:00,5.69036,0.785215,7.148,0.0
2019-03-11 18:01:00,4.933669999999999,-0.028904000000000003,7.103,0.0
2019-03-11 18:02:00,4.378430000000001,-0.66479,7.066,0.0
2019-03-11 18:03:00,3.87952,-1.10799,7.0489999999999995,0.0
2019-03-11 18:04:00,3.49545,-1.43557,7.022,0.0
2019-03-11 18:05:00,3.12981,-1.57046,7.022,0.0
2019-03-11 18:06:00,2.70955,-1.64755,7.013999999999999,0.0
2019-03-11 18:07:00,2.29705,-1.8306200000000001,7.0120000000000005,0.0
2019-03-11 18:08:00,1.9557900000000001,-1.9317900000000001,7.03,0.0
2019-03-11 18:09:00,1.77719,-1.89326,7.042000000000001,0.0
2019-03-11 18:10:00,1.64306,-1.83065,7.087000000000001,0.0
2019-03-11 18:11:00,1.4306,-1.83065,7.135,0.0
2019-03-11 18:12:00,1.14224,-1.9222,7.135,0.0
2019-03-11 18:13:00,0.865634,-2.04746,7.132999999999999,0.0
2019-03-11 18:14:00,0.6372939999999999,-2.24017,7.084,0.0
2019-03-11 18:15:00,0.42850600000000005,-2.37508,7.056,0.0
2019-03-11 18:16:00,0.270746,-2.46181,7.031000000000001,0.0
2019-03-11 18:17:00,0.134161,-2.60153,7.016,0.0
2019-03-11 18:18:00,0.0041600000000000005,-2.73163,7.024,0.605
2019-03-11 18:19:00,-0.086543,-2.90026,6.996,0.95
2019-03-11 18:20:00,-0.131461,-2.9918099999999996,6.957999999999999,1.188
2019-03-11 18:21:00,-0.230562,-3.12672,6.919,1.05
2019-03-11 18:22:00,-0.261412,-3.17492,6.865,1.013
2019-03-11 18:23:00,-0.309693,-3.1749400000000003,6.84,0.938
2019-03-11 18:24:00,-0.333468,-3.17977,6.815,0.9129999999999999
2019-03-11 18:25:00,-0.38263600000000003,-3.17978,6.808,0.903
2019-03-11 18:26:00,-0.368602,-3.17017,6.792000000000001,0.76
2019-03-11 18:27:00,-0.371054,-3.0449200000000003,6.769,0.607
2019-03-11 18:28:00,-0.381902,-3.0064,6.734,0.8420000000000001
2019-03-11 18:29:00,-0.341088,-2.98712,6.684,1.125
2019-03-11 18:30:00,-0.369218,-2.98233,6.604,1.5130000000000001
2019-03-11 18:31:00,-0.35425999999999996,-2.98715,6.575,1.3880000000000001
2019-03-11 18:32:00,-0.39729899999999996,-3.0305400000000002,6.563,1.4880000000000002
2019-03-11 18:33:00,-0.426296,-3.11245,6.525,1.5630000000000002
2019-03-11 18:34:00,-0.421299,-3.1606400000000003,6.497000000000001,1.6130000000000002
2019-03-11 18:35:00,-0.39448099999999997,-3.26664,6.392,1.65
2019-03-11 18:36:00,-0.405658,-3.36301,6.275,1.663
2019-03-11 18:37:00,-0.42063199999999995,-3.2618400000000003,6.242000000000001,1.5
2019-03-11 18:38:00,-0.428339,-3.3630400000000003,6.235,1.65
2019-03-11 18:39:00,-0.435421,-3.3726800000000003,6.22,1.7
2019-03-11 18:40:00,-0.463634,-3.37269,6.222,1.788
2019-03-11 18:41:00,-0.47480900000000004,-3.3438,6.229,1.8
2019-03-11 18:42:00,-0.500423,-3.29564,6.24,1.975
2019-03-11 18:43:00,-0.536387,-3.21374,6.244,2.15
2019-03-11 18:44:00,-0.5431600000000001,-3.05958,6.2989999999999995,2.2880000000000003
2019-03-11 18:45:00,-0.556001,-3.16078,6.291,2.338
2019-03-11 18:46:00,-0.506772,-3.1608,6.225,2.263
2019-03-11 18:47:00,-0.540563,-3.17046,6.122999999999999,2.0380000000000003
2019-03-11 18:48:00,-0.47836899999999993,-3.18011,6.002000000000001,1.8880000000000001
2019-03-11 18:49:00,-0.466462,-3.18012,5.933,1.8880000000000001
2019-03-11 18:50:00,-0.448701,-3.1705,5.854,1.7630000000000001
2019-03-11 18:51:00,-0.421958,-3.18015,5.787000000000001,1.725
2019-03-11 18:52:00,-0.44241099999999994,-3.19462,5.755,1.625
2019-03-11 18:53:00,-0.47008999999999995,-3.12236,5.755,1.35
2019-03-11 18:54:00,-0.5059130000000001,-3.14646,5.775,1.2
2019-03-11 18:55:00,-0.46046499999999996,-3.1802099999999998,5.765,1.475
2019-03-11 18:56:00,-0.525054,-3.1802200000000003,5.752999999999999,1.475
2019-03-11 18:57:00,-0.542519,-3.17542,5.746,1.525
2019-03-11 18:58:00,-0.537195,-3.17543,5.742999999999999,1.75
2019-03-11 18:59:00,-0.509252,-3.15618,5.733,1.8
2019-03-11 19:00:00,-0.527466,-3.04536,5.711,1.663
2019-03-11 19:01:00,-0.523125,-2.98755,5.706,1.75
2019-03-11 19:02:00,-0.5300239999999999,-2.9875599999999998,5.705,1.838
2019-03-11 19:03:00,-0.535547,-2.94903,5.692,1.7380000000000002
2019-03-11 19:04:00,-0.519834,-2.80931,5.682,1.913
2019-03-11 19:05:00,-0.5032409999999999,-2.9298,5.6579999999999995,1.7
2019-03-11 19:06:00,-0.480793,-2.92981,5.582000000000001,1.8130000000000002
2019-03-11 19:07:00,-0.443226,-2.8864400000000003,5.468999999999999,2.1
2019-03-11 19:08:00,-0.390351,-2.85753,5.402,2.075
2019-03-11 19:09:00,-0.37041999999999997,-2.84308,5.31,1.913
2019-03-11 19:10:00,-0.344173,-2.81418,5.24,1.225
2019-03-11 19:11:00,-0.337989,-2.83828,5.17,1.85
2019-03-11 19:12:00,-0.372748,-2.89613,5.127999999999999,1.875
2019-03-11 19:13:00,-0.402938,-2.8816900000000003,5.121,1.95
2019-03-11 19:14:00,-0.414734,-2.81906,5.136,1.8130000000000002
2019-03-11 19:15:00,-0.463138,-2.76607,5.167000000000001,1.85
2019-03-11 19:16:00,-0.521929,-2.77088,5.191,1.825
2019-03-11 19:17:00,-0.52879,-2.72269,5.206,1.825
2019-03-11 19:18:00,-0.5506810000000001,-2.5685,5.202000000000001,1.6130000000000002
2019-03-11 19:19:00,-0.5530609999999999,-2.53959,5.1979999999999995,1.6880000000000002
2019-03-11 19:20:00,-0.48846000000000006,-2.47696,5.178,1.6130000000000002
2019-03-11 19:21:00,-0.49944099999999997,-2.60226,5.162000000000001,1.325
2019-03-11 19:22:00,-0.477537,-2.69865,5.143,1.15
2019-03-11 19:23:00,-0.48636,-2.79504,5.126,1.025
2019-03-11 19:24:00,-0.47262200000000004,-2.83843,5.122999999999999,1.125
2019-03-11 19:25:00,-0.5106890000000001,-2.93,5.101,1.175
2019-03-11 19:26:00,-0.524605,-2.82881,5.03,1.05
2019-03-11 19:27:00,-0.5362100000000001,-2.88665,4.959,1.1
2019-03-11 19:28:00,-0.5367029999999999,-2.91558,4.941,1.338
2019-03-11 19:29:00,-0.612926,-2.77101,4.942,1.3
2019-03-11 19:30:00,-0.6360239999999999,-2.6842599999999996,5.013999999999999,1.525
2019-03-11 19:31:00,-0.6726770000000001,-2.45776,5.1339999999999995,1.525
2019-03-11 19:32:00,-0.727125,-2.2891,5.1979999999999995,1.775
2019-03-11 19:33:00,-0.7535390000000001,-2.13973,5.267,1.725
2019-03-11 19:34:00,-0.7908069999999999,-1.94698,5.335,1.788
2019-03-11 19:35:00,-0.744418,-1.91324,5.354,1.975
2019-03-11 19:36:00,-0.741153,-2.01445,5.261,1.913
2019-03-11 19:37:00,-0.701565,-1.9469900000000002,5.192,1.675
2019-03-11 19:38:00,-0.699641,-1.7879599999999998,5.202999999999999,1.175
2019-03-11 19:39:00,-0.719368,-1.80725,5.2410000000000005,1.238
2019-03-11 19:40:00,-0.669717,-1.82653,5.249,1.338
2019-03-11 19:41:00,-0.664918,-1.7831599999999999,5.224,1.663
2019-03-11 19:42:00,-0.688099,-1.7157,5.303999999999999,1.65
2019-03-11 19:43:00,-0.702395,-1.6675099999999998,5.4079999999999995,1.775
2019-03-11 19:44:00,-0.705277,-1.60486,5.474,1.9
2019-03-11 19:45:00,-0.7135020000000001,-1.7108900000000002,5.501,1.7630000000000001
2019-03-11 19:46:00,-0.700539,-1.74945,5.478,1.55
2019-03-11 19:47:00,-0.718758,-1.76873,5.4639999999999995,1.6130000000000002
2019-03-11 19:48:00,-0.707647,-1.8892200000000001,5.45,1.9880000000000002
2019-03-11 19:49:00,-0.695886,-2.01934,5.41,2.113
2019-03-11 19:50:00,-0.684354,-2.0289900000000003,5.317,2.0
2019-03-11 19:51:00,-0.672888,-1.9904400000000002,5.297999999999999,1.75
2019-03-11 19:52:00,-0.689129,-1.94225,5.356,1.6130000000000002
2019-03-11 19:53:00,-0.727641,-1.8796099999999998,5.414,1.675
2019-03-11 19:54:00,-0.716703,-1.8940700000000001,5.437,1.913
2019-03-11 19:55:00,-0.657373,-1.8699700000000001,5.441,1.85
2019-03-11 19:56:00,-0.655069,-1.88925,5.45,2.0
2019-03-11 19:57:00,-0.627004,-1.83142,5.476,1.9380000000000002
2019-03-11 19:58:00,-0.582527,-1.81696,5.541,1.975
2019-03-11 19:59:00,-0.598548,-1.8266,5.608,1.9
2019-03-11 20:00:00,-0.549157,-1.92782,5.641,1.9
2019-03-11 20:01:00,-0.5201,-2.02421,5.656000000000001,1.8630000000000002
2019-03-11 20:02:00,-0.5409,-2.13025,5.682,2.05
2019-03-11 20:03:00,-0.563535,-2.2218299999999997,5.7139999999999995,2.025
2019-03-11 20:04:00,-0.5675319999999999,-2.43871,5.742999999999999,1.85
2019-03-11 20:05:00,-0.565869,-2.6459599999999996,5.751,1.9
2019-03-11 20:06:00,-0.563739,-2.7568099999999998,5.745,2.0380000000000003
2019-03-11 20:07:00,-0.5783699999999999,-2.60259,5.761,1.975
2019-03-11 20:08:00,-0.592425,-2.62669,5.7620000000000005,2.325
2019-03-11 20:09:00,-0.608486,-2.6122400000000003,5.734,2.213
2019-03-11 20:10:00,-0.583645,-2.5977900000000003,5.697,2.2
2019-03-11 20:11:00,-0.571126,-2.55923,5.671,2.1
2019-03-11 20:12:00,-0.5615859999999999,-2.55924,5.654,2.338
2019-03-11 20:13:00,-0.558109,-2.56888,5.645,2.488
2019-03-11 20:14:00,-0.569856,-2.5785099999999996,5.65,2.363
2019-03-11 20:15:00,-0.54219,-2.58333,5.646,2.05
2019-03-11 20:16:00,-0.511375,-2.64118,5.627000000000001,2.113
2019-03-11 20:17:00,-0.514171,-2.73276,5.567,2.338
2019-03-11 20:18:00,-0.49592700000000006,-2.8195200000000002,5.473,2.463
2019-03-11 20:19:00,-0.501696,-2.8195099999999997,5.43,2.4130000000000003
2019-03-11 20:20:00,-0.535223,-2.7231099999999997,5.405,2.188
2019-03-11 20:21:00,-0.533439,-2.78095,5.392,2.3
2019-03-11 20:22:00,-0.544922,-2.82433,5.334,2.263
2019-03-11 20:23:00,-0.534806,-2.7713200000000002,5.303,2.188
2019-03-11 20:24:00,-0.556697,-2.74723,5.297000000000001,2.225
2019-03-11 20:25:00,-0.540404,-2.8099,5.275,2.2
2019-03-11 20:26:00,-0.553575,-2.77616,5.26,2.175
2019-03-11 20:27:00,-0.567308,-2.77617,5.237,1.875
2019-03-11 20:28:00,-0.5737800000000001,-2.85811,5.223,1.8130000000000002
2019-03-11 20:29:00,-0.583755,-2.9304200000000002,5.257000000000001,1.5130000000000001
2019-03-11 20:30:00,-0.561917,-2.91597,5.29,1.8130000000000002
2019-03-11 20:31:00,-0.587802,-2.9111599999999997,5.275,1.6130000000000002
2019-03-11 20:32:00,-0.5499390000000001,-2.87743,5.303999999999999,1.7380000000000002
2019-03-11 20:33:00,-0.5617949999999999,-2.83887,5.318,1.8130000000000002
2019-03-11 20:34:00,-0.5528529999999999,-2.9497299999999997,5.287000000000001,1.838
2019-03-11 20:35:00,-0.566291,-2.9593700000000003,5.315,1.75
2019-03-11 20:36:00,-0.605174,-2.9979400000000003,5.322,1.85
2019-03-11 20:37:00,-0.636337,-2.99795,5.292000000000001,1.6880000000000002
2019-03-11 20:38:00,-0.671339,-2.98831,5.32,1.588
2019-03-11 20:39:00,-0.692307,-2.85336,5.382999999999999,1.6
2019-03-11 20:40:00,-0.698752,-2.67504,5.4079999999999995,1.575
2019-03-11 20:41:00,-0.712346,-2.6943200000000003,5.454,1.25
2019-03-11 20:42:00,-0.700821,-2.80518,5.495,0.988
2019-03-11 20:43:00,-0.7053649999999999,-2.89676,5.52,1.288
2019-03-11 20:44:00,-0.692637,-2.9546099999999997,5.528,1.25
2019-03-11 20:45:00,-0.695916,-2.9931799999999997,5.507999999999999,1.325
2019-03-11 20:46:00,-0.694643,-2.98355,5.511,1.5
2019-03-11 20:47:00,-0.6658189999999999,-2.97872,5.526,1.875
2019-03-11 20:48:00,-0.6628430000000001,-2.90161,5.526,1.8880000000000001
2019-03-11 20:49:00,-0.626609,-2.7955799999999997,5.517,1.825
2019-03-11 20:50:00,-0.5780810000000001,-2.81968,5.473,2.013
2019-03-11 20:51:00,-0.543905,-2.96429,5.43,2.125
2019-03-11 20:52:00,-0.523103,-3.10407,5.303999999999999,2.238
2019-03-11 20:53:00,-0.48920600000000003,-3.1571,5.207000000000001,2.525
2019-03-11 20:54:00,-0.44333199999999995,-3.1956599999999997,5.104,2.613
2019-03-11 20:55:00,-0.41280100000000003,-3.28723,4.9510000000000005,2.5
2019-03-11 20:56:00,-0.330273,-3.38365,4.763999999999999,2.338
2019-03-11 20:57:00,-0.31651399999999996,-3.51379,4.553999999999999,2.463
2019-03-11 20:58:00,-0.292195,-3.3306400000000003,4.415,2.6
2019-03-11 20:59:00,-0.281595,-3.06555,4.396,2.65
2019-03-11 21:00:00,-0.287331,-2.9306,4.457,2.463
2019-03-11 21:01:00,-0.339594,-2.5787400000000003,4.58,2.25
2019-03-11 21:02:00,-0.41181999999999996,-2.67997,4.68,2.488
2019-03-11 21:03:00,-0.40607600000000005,-2.90653,4.666,2.6
2019-03-11 21:04:00,-0.39234600000000003,-2.95475,4.548,2.838
2019-03-11 21:05:00,-0.41501800000000005,-2.9403,4.479,3.025
2019-03-11 21:06:00,-0.44977700000000004,-2.80535,4.486000000000001,2.813
2019-03-11 21:07:00,-0.503983,-2.68003,4.527,2.55
2019-03-11 21:08:00,-0.5290020000000001,-2.65593,4.545,2.925
2019-03-11 21:09:00,-0.536754,-2.61255,4.518,2.95
2019-03-11 21:10:00,-0.522437,-2.46795,4.5760000000000005,2.125
2019-03-11 21:11:00,-0.560549,-2.48723,4.621,1.8
2019-03-11 21:12:00,-0.550231,-2.4679599999999997,4.638999999999999,2.238
2019-03-11 21:13:00,-0.601222,-2.47761,4.632,2.325
2019-03-11 21:14:00,-0.600274,-2.48725,4.672,2.263
2019-03-11 21:15:00,-0.623903,-2.57884,4.702,2.6
2019-03-11 21:16:00,-0.611223,-2.71863,4.69,2.388
2019-03-11 21:17:00,-0.58992,-2.85359,4.65,1.8630000000000002
2019-03-11 21:18:00,-0.545237,-2.89215,4.521,1.6880000000000002
2019-03-11 21:19:00,-0.512594,-3.0415799999999997,4.41,2.125
2019-03-11 21:20:00,-0.499654,-3.00303,4.365,1.7380000000000002
2019-03-11 21:21:00,-0.49916400000000005,-3.10426,4.349,1.9380000000000002
2019-03-11 21:22:00,-0.495316,-2.97412,4.363,1.875
2019-03-11 21:23:00,-0.5286390000000001,-2.9403799999999998,4.41,1.625
2019-03-11 21:24:00,-0.561643,-2.8873599999999997,4.476,1.175
2019-03-11 21:25:00,-0.5607770000000001,-3.05608,4.498,1.113
2019-03-11 21:26:00,-0.576116,-3.18624,4.48,0.9129999999999999
2019-03-11 21:27:00,-0.574296,-3.28747,4.453,1.163
2019-03-11 21:28:00,-0.5707260000000001,-3.5236699999999996,4.44,0.66
2019-03-11 21:29:00,-0.567083,-3.73579,4.291,0.993
2019-03-11 21:30:00,-0.522238,-3.7936400000000003,3.983,1.7630000000000001
2019-03-11 21:31:00,-0.512219,-3.93825,3.755,1.713
2019-03-11 21:32:00,-0.489546,-4.0105699999999995,3.714,1.625
2019-03-11 21:33:00,-0.45954799999999996,-4.01539,3.752,1.9
2019-03-11 21:34:00,-0.5287850000000001,-3.6104800000000004,3.827,1.838
2019-03-11 21:35:00,-0.594252,-3.0609599999999997,4.033,1.9
2019-03-11 21:36:00,-0.650686,-2.52108,4.309,2.2
2019-03-11 21:37:00,-0.718677,-2.3812900000000004,4.488,1.7
2019-03-11 21:38:00,-0.721046,-2.06315,4.65,1.7380000000000002
2019-03-11 21:39:00,-0.7451770000000001,-2.16439,4.705,1.8630000000000002
2019-03-11 21:40:00,-0.745422,-2.25599,4.709,1.913
2019-03-11 21:41:00,-0.705389,-2.4247099999999997,4.668,2.025
2019-03-11 21:42:00,-0.668868,-2.6512700000000002,4.577,1.95
2019-03-11 21:43:00,-0.656429,-2.82964,4.461,1.8880000000000001
2019-03-11 21:44:00,-0.642328,-2.8971400000000003,4.444,1.913
2019-03-11 21:45:00,-0.627992,-2.88268,4.508,1.6380000000000001
2019-03-11 21:46:00,-0.607582,-2.97911,4.548,1.725
2019-03-11 21:47:00,-0.608012,-2.8923400000000004,4.513999999999999,1.588
2019-03-11 21:48:00,-0.5706640000000001,-2.8923400000000004,4.506,1.35
2019-03-11 21:49:00,-0.573839,-2.89716,4.527,1.188
2019-03-11 21:50:00,-0.580569,-2.94055,4.555,0.95
2019-03-11 21:51:00,-0.603112,-2.955,4.591,0.938
2019-03-11 21:52:00,-0.603383,-2.93572,4.598,0.695
2019-03-11 21:53:00,-0.623661,-2.89233,4.592,1.4880000000000002
2019-03-11 21:54:00,-0.613401,-2.76701,4.582,1.4880000000000002
2019-03-11 21:55:00,-0.638318,-2.63204,4.601,1.55
2019-03-11 21:56:00,-0.641885,-2.6609700000000003,4.591,2.175
2019-03-11 21:57:00,-0.653913,-2.47779,4.579,2.6
2019-03-11 21:58:00,-0.6833319999999999,-2.35728,4.609,2.675
2019-03-11 21:59:00,-0.699996,-2.23677,4.675,2.5380000000000003
2019-03-11 22:00:00,-0.6931930000000001,-2.25124,4.699,2.4
2019-03-11 22:01:00,-0.6739189999999999,-2.40069,4.684,2.063
2019-03-11 22:02:00,-0.660669,-2.4681900000000003,4.675,2.638
2019-03-11 22:03:00,-0.6362260000000001,-2.5019400000000003,4.6610000000000005,2.263
2019-03-11 22:04:00,-0.646287,-2.59835,4.6530000000000005,2.575
2019-03-11 22:05:00,-0.617995,-2.75261,4.596,2.763
2019-03-11 22:06:00,-0.622632,-2.60799,4.577,1.9880000000000002
2019-03-11 22:07:00,-0.606653,-2.61282,4.586,2.225
2019-03-11 22:08:00,-0.619221,-2.6321,4.606,1.625
2019-03-11 22:09:00,-0.6034470000000001,-2.71887,4.627,1.6
2019-03-11 22:10:00,-0.565833,-2.89243,4.58,1.65
2019-03-11 22:11:00,-0.5464760000000001,-2.9503,4.47,1.5130000000000001
2019-03-11 22:12:00,-0.551227,-2.92138,4.426,1.7630000000000001
2019-03-11 22:13:00,-0.557138,-2.87317,4.42,1.7380000000000002
2019-03-11 22:14:00,-0.571892,-2.87799,4.415,1.725
2019-03-11 22:15:00,-0.560908,-2.89245,4.397,1.788
2019-03-11 22:16:00,-0.512904,-2.9503,4.332,1.85
2019-03-11 22:17:00,-0.506625,-2.89728,4.24,2.088
2019-03-11 22:18:00,-0.484013,-2.86355,4.205,2.088
2019-03-11 22:19:00,-0.488267,-2.83945,4.181,2.075
2019-03-11 22:20:00,-0.495654,-2.84427,4.172,2.313
2019-03-11 22:21:00,-0.5284439999999999,-2.82018,4.1530000000000005,2.263
2019-03-11 22:22:00,-0.524373,-2.77199,4.151,2.338
2019-03-11 22:23:00,-0.508066,-2.89252,4.12,2.2880000000000003
2019-03-11 22:24:00,-0.467606,-2.96002,4.052,2.138
2019-03-11 22:25:00,-0.440529,-2.98895,3.955,2.438
2019-03-11 22:26:00,-0.408045,-3.0034099999999997,3.888,2.513
2019-03-11 22:27:00,-0.410973,-2.99377,3.83,2.6630000000000003
2019-03-11 22:28:00,-0.410512,-2.91181,3.813,2.55
